Ngày,Số CT,Diễn giải,TK Nợ,TK Có,Số tiền
2023-07-30,780,"Giá vốn (80%): Máy tính xách tay Asus model B3402FEA - EC0714T 14.0"" Full HD / Touchscreen/INTEL I3 - 1115G4/ 8GBDDR4/256GB M.2 SSD /Fingerprint/NumberPad/Win 10home/TPM2.0/WIFI6+BT/50WH/BAG/STYLUS/WIRELESSMOUSE/ 2 YW OSS",632,1121,13090908.8
2023-07-30,780,"Máy tính xách tay Asus model B3402FEA - EC0714T 14.0"" Full HD / Touchscreen/INTEL I3 - 1115G4/ 8GBDDR4/256GB M.2 SSD /Fingerprint/NumberPad/Win 10home/TPM2.0/WIFI6+BT/50WH/BAG/STYLUS/WIRELESSMOUSE/ 2 YW OSS",131,511,16363636.0
2023-07-30,779,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link, TL - SG1024D",632,1561,1345454.4
2023-07-30,779,"Thiết bị chuyển mạch TP-Link, TL - SG1024D",131,511,1681818.0
2023-07-30,780,Máy in đa năng Brother DCP - T220,131,511,8863636.0
2023-07-30,773,Giá vốn (80%): Màn hình LCD DELL SE2422H (23.8 inch/FHD/IPS/75Hz/VGA+HDMI/LED),632,1561,2545454.4
2023-07-30,773,Màn hình LCD DELL SE2422H (23.8 inch/FHD/IPS/75Hz/VGA+HDMI/LED),131,511,3181818.0
2023-07-30,773,Giá vốn (80%): Chuột máy tính  Dell MS116,632,1561,65454.4
2023-07-30,773,Chuột máy tính  Dell MS116,131,511,81818.0
2023-07-30,3949,ổ cứng 1000GB Kingston SSD NV2 M.2 2280 NVMe (SNV2S/1000G),6422,1111,2036364.0
2023-07-30,3949,Cạc màn hình Asus GT730-SL-2GD5-BRK,6422,1111,4618182.0
2023-07-30,50286,"Máy tính xách tay Dell Inspiron 15 3520 (i5-1235U, 8GB, 512GB SSD, 15.6"" FHD, UMA, Win11, Office HS 21, Đen, P112F007) (N3520-i5U085W11BLU)",6422,1111,40909091.0
2023-07-31,6102,CHIP VI XỬ LÝ INTEL CORE I5 - 10400F 2.90 GHZ + QUẠT,6422,1111,4454545.0
2023-07-31,6102,Bộ vi xử lý vi tính Intel Core i3-12100 (BX8071512100SRL62) + Quạt,6422,1111,5254545.0
2023-07-31,6102,Chíp vi xử lý INTEL CORE I3-12100F - 3.30GHZ + Quạt,6422,1111,4181818.0
2023-07-31,415279,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,213636.0
2023-07-31,415279,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,21364.0
2023-07-31,49414573,THANH LY,6422,1111,8583014.0
2023-07-31,784,Chuột máy tính Dell MS116,131,511,290909.0
2023-07-31,784,"MÀN HÌNH LCD VIEWSONIC VA1903A/19""",131,511,1590909.0
2023-07-31,784,"Giá vốn (80%): MÀN HÌNH LCD VIEWSONIC VA1903A/19""",632,1561,1272727.2
2023-07-31,784,Giá vốn (80%): Chuột máy tính Dell MS116,632,1561,232727.2
2023-07-31,49415554,THANH LY,6422,1111,3218630.0
2023-07-31,49414943,THANH LY,6422,1111,1518904.0
2023-07-31,6102,"Bộ Vi xử lý Intel Core i3-10105 Processor 3.70GHz 6M Cache, Sockets FCLGA1200-BX8070110105",6422,1111,4545455.0
2023-07-31,763,"Máy tính xách tay Lenovo ThinkPad E15 Gen 4-I5-1235U(4.4G)-8Gb RAM - 512GB SSD - WF+BL,Fingerprint -15.6'' FHD - Dos - 2Yrs; P/N 21E600CFVA",6422,1111,74545455.0
2023-07-31,6102,CHÍP VI XỬ LÝ INTEL PENTIUM G6405 - 4.1GHZ + QUẠT,6422,1111,2963636.0
2023-07-31,783,"Giá vốn (80%): Máy tính xách tay Dell Vostro 3430 (i7-1355U, 16GB,512GBSSD, 14.0"" FHD, NV-MX550/2GB, Win11,Office HS 21,Xám, P152G008)(V3430-i7U165W11GRD2)",632,1561,14400000.0
2023-07-31,415467,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,22800.0
2023-07-31,415467,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,2280.0
2023-07-31,5275,THU PHI CK CTY PHUONG KHANG COMPUTER,6422,1111,23000.0
2023-07-31,415558,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,274000.0
2023-07-31,415558,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,27400.0
2023-07-31,782,Máy  In Canon Laser LBP - 2900,131,511,6945455.0
2023-07-31,782,Giá vốn (80%): Máy  In Canon Laser LBP - 2900,632,1561,5556364.0
2023-07-31,5275,Thuế GTGT: THU PHI CK CTY PHUONG KHANG COMPUTER,1331,1111,2300.0
2023-07-31,781,MỰC IN BROTHER BT5000M,131,511,236364.0
2023-07-31,781,Giá vốn (80%): MỰC IN BROTHER BT5000M,632,1561,189091.2
2023-07-31,415516,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,20000.0
2023-07-31,415516,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,2000.0
2023-07-31,415468,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,24545.0
2023-07-31,783,"Máy tính xách tay Dell Vostro 3430 (i7-1355U, 16GB,512GBSSD, 14.0"" FHD, NV-MX550/2GB, Win11,Office HS 21,Xám, P152G008)(V3430-i7U165W11GRD2)",131,511,18000000.0
2023-07-31,415468,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,2455.0
2023-08-01,444832,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,249636.0
2023-08-01,787,"Giá vốn (80%): Thiết bị định tuyến TP-Link 300M,2.4GHz,TL-WR841N",632,1561,240000.0
2023-08-01,787,"Thiết bị định tuyến TP-Link 300M,2.4GHz,TL-WR841N",131,511,300000.0
2023-08-01,127,Giấy nhiệt - Khổ 57x45mm,6422,1111,860000.0
2023-08-01,114640,THU LAI VAY QUA HAN PDLD2320800425,6422,1111,39454.0
2023-08-01,114639,THU LAI VAY QUA HAN PDLD2319800504,6422,1111,128544.0
2023-08-01,114638,THU LAI VAY QUA HAN PDLD2319500514,6422,1111,358826.0
2023-08-01,444832,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,24964.0
2023-08-01,114697,THU LAI VAY LD2313500594,6422,1111,11381.0
2023-08-01,17275,CARD VGA của máy vi tính hiêu ASUS TUF  - GTX1650 - O4GD6 - GAMING,6422,1111,9681819.0
2023-08-01,786,Giá vốn (80%): Chuột vi tính Rapoo M20,632,1561,349091.2
2023-08-01,789,Giá vốn (80%): Ổ đĩa cứng GT Kingston 480GB A400(SA400S37/480G),632,1561,618181.6
2023-08-01,788,Máy in đa năng Brother MFC-L2701D,131,511,5490000.0
2023-08-01,788,Giá vốn (80%): Máy in đa năng Brother MFC-L2701D,632,1561,4392000.0
2023-08-01,785,Máy  in Brother DCP-B7535DW,131,511,5136364.0
2023-08-01,785,Giá vốn (80%): Máy  in Brother DCP-B7535DW,632,1561,4109091.2
2023-08-01,786,Chuột vi tính Rapoo M20,131,511,436364.0
2023-08-01,786,Bàn phím  Dell Multimedia KB216,131,511,681818.0
2023-08-01,786,Giá vốn (80%): Bàn phím  Dell Multimedia KB216,632,1561,545454.4
2023-08-01,786,Nguồn  máy tính Jetek mini A200m,131,511,1132727.0
2023-08-01,786,Giá vốn (80%): Nguồn  máy tính Jetek mini A200m,632,1561,906181.6
2023-08-01,789,Ổ đĩa cứng GT Kingston 480GB A400(SA400S37/480G),131,511,772727.0
2023-08-01,114637,THU LAI VAY QUA HAN PDLD2319400601,6422,1111,305069.0
2023-08-01,114634,THU LAI VAY QUA HAN PDLD2318400577,6422,1111,998072.0
2023-08-01,114635,THU LAI VAY QUA HAN PDLD2318800574,6422,1111,310390.0
2023-08-01,465702,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,491260.0
2023-08-01,465702,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,49126.0
2023-08-01,49192990,Không có tên,6422,1111,350000.0
2023-08-01,49192990,Thuế GTGT: Không có tên,1331,1111,35000.0
2023-08-01,465703,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,234626.0
2023-08-01,114636,THU LAI VAY QUA HAN PDLD2319100675,6422,1111,559451.0
2023-08-01,465797,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,6422,1111,410215.0
2023-08-01,465797,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,41022.0
2023-08-01,114621,THU LAI VAY QUA HAN PDLD2313500594,6422,1111,1244246.0
2023-08-01,114622,THU LAI VAY QUA HAN PDLD2313900450,6422,1111,818236.0
2023-08-01,465703,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 07 năm 2023,1331,1111,23463.0
2023-08-01,114624,THU LAI VAY QUA HAN PDLD2314400467,6422,1111,776415.0
2023-08-01,114625,THU LAI VAY QUA HAN PDLD2314500499,6422,1111,537112.0
2023-08-01,114626,THU LAI VAY QUA HAN PDLD2314600430,6422,1111,722314.0
2023-08-01,114627,THU LAI VAY QUA HAN PDLD2314900522,6422,1111,1083471.0
2023-08-01,114628,THU LAI VAY QUA HAN PDLD2315300483,6422,1111,1214208.0
2023-08-01,114629,THU LAI VAY QUA HAN PDLD2316500549,6422,1111,722314.0
2023-08-01,114630,THU LAI VAY QUA HAN PDLD2316600563,6422,1111,577850.0
2023-08-01,114631,THU LAI VAY QUA HAN PDLD2317100469,6422,1111,928028.0
2023-08-01,114632,THU LAI VAY QUA HAN PDLD2317200524,6422,1111,599520.0
2023-08-01,114633,THU LAI VAY QUA HAN PDLD2317300516,6422,1111,602770.0
2023-08-01,114623,THU LAI VAY QUA HAN PDLD2314300534,6422,1111,909248.0
2023-08-02,5468,"Bộ điều khiển Gamepad hiệu Rapoo, V600S Wireless Vibration Gamepad Space Grey",6422,1111,1081818.0
2023-08-02,790,"Thiết bị thu phát vô tuyến  TP-Link, TL- WN725N",131,511,145455.0
2023-08-02,790,"Giá vốn (80%): Thiết bị thu phát vô tuyến  TP-Link, TL- WN725N",632,1561,116364.0
2023-08-02,790,Chuột vi tính có dây Rapoo N100,131,511,72727.0
2023-08-02,5468,"Bộ điều khiển Gamepad hiệu Rapoo, V600S Wireless Vibration Gamepad Sierra Blue",6422,1111,1081818.0
2023-08-02,790,Bàn phím Rapoo NK2500,131,511,245454.0
2023-08-02,790,Giá vốn (80%): Bàn phím Rapoo NK2500,632,1561,196363.2
2023-08-02,792,Mực Laser đen Premium,131,511,227273.0
2023-08-02,792,Giá vốn (80%): Mực Laser đen Premium,632,1561,181818.4
2023-08-02,790,Giá vốn (80%): Chuột vi tính có dây Rapoo N100,632,1561,58181.6
2023-08-02,5468,"Bộ điều khiển Gamepad hiệu Rapoo, V600S Wireless Vibration Gamepad Starry Silver",6422,1111,1081818.0
2023-08-02,5468,Bộ điều khiển Gamepad V600 E-sports vibration gamepad BLACK,6422,1111,1418182.0
2023-08-02,301301,Chiết khấu thương mại S2023-00900 26/05/2023,6422,1111,92455636.0
2023-08-02,793,Mực MP 3054/3554/2554,131,511,772727.0
2023-08-02,793,Giá vốn (80%): Mực MP 3054/3554/2554,632,1561,618181.6
2023-08-02,793,Mực  in 93A Number One,131,511,954546.0
2023-08-02,793,Giá vốn (80%): Mực  in 93A Number One,632,1121,763636.8
2023-08-02,791,MÀN HÌNH VI TÍNH (LCD) LENOVO ThinkVision S27e -20 27.0 INCH/1920x1080/IPS/WLED/VGA/HDMI/ĐEN/(62AFKAR2WW),131,511,2727273.0
2023-08-02,5467,"Chuột vi tính hiệu Rapoo mới 100%. Item no: 18823, Model: M20, Wireless Optical Mouse BLACK",6422,1111,37636364.0
2023-08-02,301301,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN(82TS0060VN),6422,1111,94149090.0
2023-08-02,301301,MÀN HÌNH VI TÍNH (LCD) LENOVO ThinkVision S24e-20 23.8INCH/1920x1080/WLED/VGA/HDMI/ĐEN/3Y(62AEKAR2WW),6422,1111,12272725.0
2023-08-02,791,Giá vốn (80%): MÀN HÌNH VI TÍNH (LCD) LENOVO ThinkVision S27e -20 27.0 INCH/1920x1080/IPS/WLED/VGA/HDMI/ĐEN/(62AFKAR2WW),632,1561,2181818.4
2023-08-02,301301,MÀN HÌNH VI TÍNH (LCD) LENOVO ThinkVision S27e-20 27.0INCH/1920x1080/IPS/WLED/VGA/HDMI/ĐEN/3Y(62AFKAR2WW),6422,1111,13636365.0
2023-08-03,667,Máy chiếu đa năng ViewSonic LS500WHE,6422,1111,13500000.0
2023-08-03,797,Giá vốn (80%): Máy  In Canon Laser LBP-2900,632,1561,2763636.8
2023-08-03,797,Máy  In Canon Laser LBP-2900,131,511,3454546.0
2023-08-03,797,Giá vốn (80%): Bộ máy vi tính,632,1561,11418181.6
2023-08-03,797,Bộ máy vi tính,131,511,14272727.0
2023-08-03,794,"Giá vốn (80%): Máy tính xách tay Lenovo ThinkPad E15 Gen 4-I5-1235U(4.4G)-8Gb RAM - 512GB SSD - WF+BL,Fingerprint-15.6'' FHD - Dos - 2Yrs; P/N 21E600CFVA",632,1561,11920000.0
2023-08-03,794,"Máy tính xách tay Lenovo ThinkPad E15 Gen 4-I5-1235U(4.4G)-8Gb RAM - 512GB SSD - WF+BL,Fingerprint-15.6'' FHD - Dos - 2Yrs; P/N 21E600CFVA",131,511,14900000.0
2023-08-03,796,Giá vốn (80%): ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,632,1561,436364.0
2023-08-03,6277,"Bộ Vi xử lý Intel Core i3-10105 Processor 3.70GHz 6M Cache, Sockets FCLGA1200-BX8070110105",6422,1111,4818182.0
2023-08-03,6277,Bộ vi xử lý vi tính Intel Core I5-10400 + Quạt,6422,1111,5727273.0
2023-08-03,6277,BỘ VI XỬ LÝ VI TÍNH INTEL CORE I7-11700F + QUẠT,6422,1111,5227273.0
2023-08-03,796,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,131,511,545455.0
2023-08-03,795,"Thiết bị chuyển mạch TP-Link,TL- SF1005D",131,511,145455.0
2023-08-03,795,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link,TL- SF1005D",632,1561,116364.0
2023-08-03,5369,Thuế GTGT: THU PHI CK CTY VIEN SON,1331,1111,2800.0
2023-08-03,795,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,131,511,681818.0
2023-08-03,795,Giá vốn (80%): ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,632,1561,545454.4
2023-08-03,795,Tai nghe SoundMax AH304,131,511,227273.0
2023-08-03,5369,THU PHI CK CTY VIEN SON,6422,1111,28000.0
2023-08-03,795,Bàn phím Dell Multimedia KB216,131,511,172727.0
2023-08-03,795,Giá vốn (80%): Bàn phím Dell Multimedia KB216,632,1561,138181.6
2023-08-03,795,"Màn hình máy tính Lenovo H20215FE0 - ""E22-28 (H20215FE0)21.5 inch Monitor-HDMI, P/N:62B9MAR4WW",131,511,2372727.0
2023-08-03,795,"Giá vốn (80%): Màn hình máy tính Lenovo H20215FE0 - ""E22-28 (H20215FE0)21.5 inch Monitor-HDMI, P/N:62B9MAR4WW",632,1561,1898181.6
2023-08-03,795,Giá vốn (80%): Tai nghe SoundMax AH304,632,1561,181818.4
2023-08-04,4666,Thẻ nhớ Patriot 64GB MicroSDXC V30 P/N PEF64GEP31MCX,6422,1111,5909091.0
2023-08-04,1463,Máy in hóa đơn XP-T80L,6422,1111,6818182.0
2023-08-04,1463,Máy in tem nhãn XP-D464B USB+WIFI,6422,1111,1227273.0
2023-08-04,1463,Máy in mã vạch XP-TT426B,6422,1111,2318182.0
2023-08-04,804,Chuột máy tính Logitech M331,131,511,309091.0
2023-08-04,76,Đầu dò khói kèm đế,6422,1111,3037037.0
2023-08-04,76,Nút ấn khẩn,6422,1111,289814.82
2023-08-04,76,Bình ắc quy Globe WP7.5-12,6422,1111,347222.0
2023-08-04,76,Chuông 12V,6422,1111,289814.82
2023-08-04,798,"Giá vốn (80%): Ổ cứng máy tính  SSD Western WDS240G2G0A,240GB",632,1561,545454.4
2023-08-04,804,Giá vốn (80%): Chuột máy tính Logitech M331,632,1561,247272.8
2023-08-04,798,"Ổ cứng máy tính  SSD Western WDS240G2G0A,240GB",131,511,681818.0
2023-08-04,799,Giá vốn (80%): ổ cứng di động 16GB U202 USB 2.0 Kioxia,632,1561,72727.2
2023-08-04,803,Giá vốn (80%): Mực in 337 Number One,632,1121,610908.8
2023-08-04,802,"Giá vốn (80%): Thiết bị chuyển mạch  TP-Link,TL-SG1024D",632,1561,1272727.2
2023-08-04,802,"Thiết bị chuyển mạch  TP-Link,TL-SG1024D",131,511,1590909.0
2023-08-04,800,Giá vốn (80%): MÁY IN LASER ĐƠN NĂNG TRẮNG ĐEN - CANONPRINTER I-SENSYS LBP236DW,632,1561,4138181.6
2023-08-04,800,MÁY IN LASER ĐƠN NĂNG TRẮNG ĐEN - CANONPRINTER I-SENSYS LBP236DW,131,511,5172727.0
2023-08-04,800,Giá vốn (80%): Bộ máy vi tính,632,1561,7803636.8
2023-08-04,800,Bộ máy vi tính,131,511,9754546.0
2023-08-04,801,Giá vốn (80%): Bộ định tuyến Tp-Link 2.4GHz/5GHz Archer MR200,632,1561,1054545.6
2023-08-04,801,Bộ định tuyến Tp-Link 2.4GHz/5GHz Archer MR200,131,511,1318182.0
2023-08-04,801,Giá vốn (80%): Bộ máy vi tính,632,1561,13083636.0
2023-08-04,801,Bộ máy vi tính,131,511,16354545.0
2023-08-04,799,ổ cứng di động 16GB U202 USB 2.0 Kioxia,131,511,90909.0
2023-08-04,803,Mực in 337 Number One,131,511,763636.0
2023-08-05,807,Giá vốn (80%): Nguồn  Jetek Model 350 ELITE V2,632,1561,327272.8
2023-08-05,807,Vỏ thùng máy tính  Jetek EN22,131,511,272727.0
2023-08-05,807,Giá vốn (80%): Vỏ thùng máy tính  Jetek EN22,632,1561,218181.6
2023-08-05,807,Giá vốn (80%): Chíp xử lý  Intel i5/10400-2.90Ghz,632,1561,2385454.4
2023-08-05,805,Giá vốn (80%): Chuột vi tính  Rapoo M20,632,1561,109091.2
2023-08-05,805,Bàn phím Dell Multimedia KB216,131,511,145454.0
2023-08-05,805,Giá vốn (80%): Bàn phím Dell Multimedia KB216,632,1561,116363.2
2023-08-05,807,Nguồn  Jetek Model 350 ELITE V2,131,511,409091.0
2023-08-05,805,Chuột vi tính  Rapoo M20,131,511,136364.0
2023-08-05,807,Giá vốn (80%): Ổ cứng Kingmax SSD Sata III 240GB SMV32,632,1561,290908.8
2023-08-05,807,Bảng mạch chính Asus Prime H510MK,131,511,1463636.0
2023-08-05,807,Giá vốn (80%): Bộ nhớ máy vi tính Kingmax 8GBDDR4-3200 (KM-LD4-3200-8GS),632,1561,334545.6
2023-08-05,807,Bộ nhớ máy vi tính Kingmax 8GBDDR4-3200 (KM-LD4-3200-8GS),131,511,418182.0
2023-08-05,807,Chíp xử lý  Intel i5/10400-2.90Ghz,131,511,2981818.0
2023-08-05,807,Giá vốn (80%): Bảng mạch chính Asus Prime H510MK,632,1561,1170908.8
2023-08-05,807,Giá vốn (80%): Màn hình  LCD VIEWSONIC VA1903A,632,1561,3600000.0
2023-08-05,807,Màn hình  LCD VIEWSONIC VA1903A,131,511,4500000.0
2023-08-05,806,Giá vốn (80%): MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3 -1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),632,1561,11927272.8
2023-08-05,806,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3 -1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),131,511,14909091.0
2023-08-05,807,Ổ cứng Kingmax SSD Sata III 240GB SMV32,131,511,363636.0
2023-08-06,809,Chuột vi tính có dây  Rapoo N100,131,511,90910.0
2023-08-06,809,Giá vốn (80%): Máy  In Canon Laser LBP-2900,632,1561,2901817.6
2023-08-06,809,Giá vốn (80%): Chuột vi tính có dây  Rapoo N100,632,1561,72728.0
2023-08-06,809,Máy  In Canon Laser LBP-2900,131,511,3627272.0
2023-08-06,7474,Phần mềm diệt virus Bkav Pro Internet Security Al,642,1111,3700000.0
2023-08-06,1059,MÁY IN LASER ĐƠN NĂNG TRẮNG ĐEN - CANON PRINTER I-SENSYS LBP236DW,6422,1111,4681818.0
2023-08-06,1059,MÁY IN LASER ĐƠN NĂNG CANON I-SENSYS LBP226DW (3516C007AAME),6422,1111,4909091.0
2023-08-06,4717,Thẻ nhớ Patriot 64GB MicroSDXC V30 P/N PEF64GEP31MCX,6422,1111,5909091.0
2023-08-06,810,"Giá vốn (80%): Máy tính xách tay Lenovo V14 G4 IRU - Intel Core i7-1355U (5.00GHz) - 8GB RAM - 512GB SSD - WF+BL - 14"" FHD - NOS -2YR Premium NBD,P/n 83A0000NVN",632,1561,11927272.8
2023-08-06,810,"Máy tính xách tay Lenovo V14 G4 IRU - Intel Core i7-1355U (5.00GHz) - 8GB RAM - 512GB SSD - WF+BL - 14"" FHD - NOS -2YR Premium NBD,P/n 83A0000NVN",131,511,14909091.0
2023-08-06,1700,Mực nạp đổ XP 17A,6422,1111,545455.0
2023-08-06,1700,"Hộp mực (cartridge) đã có mực in dùng cho máy in laser, loại 2612A/C-P303/FX9/FX10, hiệu LPT",6422,1111,636363.0
2023-08-06,1700,"Hộp mực (cartridge) đã có mực in dùng cho máy in laser, loại LH2612A (HP1010/1012/3050/FX9) , hiệu Maetone",6422,1111,1090909.0
2023-08-06,1700,"Hộp mực (Cartridge) đã có mực in dùng cho máy in laser, loại LH2612A ( HP1010/1012/CN2900), hiệu Premium",6422,1111,818182.0
2023-08-06,808,"Giá vốn (80%): Màn hình máy tính Lenovo H20215FE0 - ""E22-28(H20215FE0)21.5 inch Monitor-HDMI, P/N:62B9MAR4WW",632,1561,1563636.0
2023-08-06,808,"Màn hình máy tính Lenovo H20215FE0 - ""E22-28(H20215FE0)21.5 inch Monitor-HDMI, P/N:62B9MAR4WW",131,511,1954545.0
2023-08-06,437484,Thuế GTGT: Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),1331,1111,24545.0
2023-08-06,437484,Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),6422,1111,245451.0
2023-08-07,817,MÀN HÌNH VI TÍNH (LCD) LENOVO ThinkVision  S27e-20 27.0INCH/1920x1080/IPS/WLED/VGA/HDMI/ĐEN/3Y(62AFKAR2WW),131,511,5454546.0
2023-08-07,816,Giá vốn (80%): Thiết bị truyền ảnh Webcam Logitech C270,632,1561,509091.2
2023-08-07,816,Thiết bị truyền ảnh Webcam Logitech C270,131,511,636364.0
2023-08-07,816,Giá vốn (80%): Máy in hóa đơn XP-T80L,632,1561,2181818.4
2023-08-07,816,Máy in hóa đơn XP-T80L,131,511,2727273.0
2023-08-07,815,Giá vốn (80%): Mực  in 337 Number One,632,1121,640000.0
2023-08-07,816,MÀN HÌNH VI TÍNH (LCD)  LENOVO ThinkVision S24e-20 /23.8INCH/1920x1080/WLED/VGA/HDMI/ĐEN/(62AEKAR2WW),131,511,5090908.0
2023-08-07,815,Giá vốn (80%): Chuột máy tính  Logitech M331,632,1561,247272.8
2023-08-07,817,Giá vốn (80%): MÀN HÌNH VI TÍNH (LCD) LENOVO ThinkVision  S27e-20 27.0INCH/1920x1080/IPS/WLED/VGA/HDMI/ĐEN/3Y(62AFKAR2WW),632,1561,4363636.8
2023-08-07,815,Mực  in 337 Number One,131,511,800000.0
2023-08-07,816,Giá vốn (80%): MÀN HÌNH VI TÍNH (LCD)  LENOVO ThinkVision S24e-20 /23.8INCH/1920x1080/WLED/VGA/HDMI/ĐEN/(62AEKAR2WW),632,1561,4072726.4
2023-08-07,817,"ổ cứng lắp trong Western Digital 1TB 3.5""Sata, màu xanh (Blue) (WD10EZEX)",131,511,800000.0
2023-08-07,817,Bộ lưu điện  Santak-TG1000,131,511,2000000.0
2023-08-07,817,Bộ nhớ máy vi tính Kingmax 8GB-DDR4-3200,131,511,363636.0
2023-08-07,817,Giá vốn (80%): Bộ nhớ máy vi tính Kingmax 8GB-DDR4-3200,632,1561,290908.8
2023-08-07,814,Giá vốn (80%): Bàn phím  Logitech K120,632,1561,276363.2
2023-08-07,817,Giá vốn (80%): Bộ lưu điện  Santak-TG1000,632,1561,1600000.0
2023-08-07,817,"Thiết bị chuyển mạch TP-Link, TL- SG1024D",131,511,6909091.0
2023-08-07,817,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link, TL- SG1024D",632,1561,5527272.8
2023-08-07,817,Nguồn Máy Vi Tính CM PC500 Elite V3,131,511,1363636.0
2023-08-07,817,Giá vốn (80%): Nguồn Máy Vi Tính CM PC500 Elite V3,632,1561,1090908.8
2023-08-07,818,Phần mềm diệt virus Bkav Pro Internet Security Al,131,511,4000000.0
2023-08-07,818,Giá vốn (80%): Phần mềm diệt virus Bkav Pro Internet Security Al,632,1561,3200000.0
2023-08-07,819,Phần mềm Kaspersky KL1867MUAFS,131,511,580000.0
2023-08-07,819,Giá vốn (80%): Phần mềm Kaspersky KL1867MUAFS,632,1561,464000.0
2023-08-07,817,"Giá vốn (80%): ổ cứng lắp trong Western Digital 1TB 3.5""Sata, màu xanh (Blue) (WD10EZEX)",632,1561,640000.0
2023-08-07,814,Bàn phím  Logitech K120,131,511,345454.0
2023-08-07,815,Chuột máy tính  Logitech M331,131,511,309091.0
2023-08-07,814,Chuột máy tính Dell MS116,131,511,236364.0
2023-08-07,820,"Màn hình LCD VIEWSONIC VA1903A / 19""",131,511,1500000.0
2023-08-07,820,"Giá vốn (80%): Màn hình LCD VIEWSONIC VA1903A / 19""",632,1561,1200000.0
2023-08-07,820,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài15M Ugreen (10111),131,511,500000.0
2023-08-07,820,Giá vốn (80%): Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài15M Ugreen (10111),632,1561,400000.0
2023-08-07,820,Chuột vi tính  Rapoo N100,131,511,818182.0
