shdon,loaihd,month,nbten,ten,dvtinh,sluong,thtien,tthue
525,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực Laser TN-2385 Brother,Hộp,2.0000,709091.00,0.00
524,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng máy tính SSD Western WDS240G2G0A,240GB",Cái,1.0000,445455.00,0.00
523,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỘ MÁY VI TÍNH ( KHÔNG MÀN HÌNH ),Bộ,1.0000,7290909.00,0.00
523,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy quét mã vạch Zebra DS9308-SR,Cái,1.0000,3963636.00,0.00
523,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN CANON LASER LBP 226DW,Cái,1.0000,6818182.00,0.00
522,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy tính bàn LENOVO THINKCENTRE M70S GEN 3 i5-12400 /11TC000TVA,Bộ,2.0000,23618182.00,0.00
522,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình máy tính Lenovo H20215FE0 - ""E22-2821.5 inch Monitor -P/N: 62B9MAR4WW",Cái,2.0000,4545454.00,0.00
521,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3627273.00,0.00
521,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Izinet 12A,Hộp,2.0000,590909.00,0.00
520,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Ecoplus 12A,Hộp,2.0000,254546.00,0.00
520,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực nạp NB35a,Chai,1.0000,45454.00,0.00
519,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Canon Laser LBP-2900,Cái,2.0000,7181818.00,0.00
519,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy quét HP Scanjet Pro 2600F1 (20G05A),Cái,1.0000,7181818.00,0.00
519,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỘ MÁY VI TÍNH CORE I5-10400,Bộ,1.0000,8972727.00,0.00
518,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in  Canon Laser LBP-2900,Cái,1.0000,3627273.00,0.00
518,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bộ chuột,bàn phím Rapoo 1800s",Bộ,3.0000,818182.00,0.00
518,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng di động USB 16GB U202 Kioxia,Cái,1.0000,90909.00,0.00
517,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  In Canon Laser LBP-2900,Cái,1.0000,3500000.00,0.00
516,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MỰC T3008,HỘP,1.0000,1136364.00,0.00
515,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn chiếu chân P84TS,Cái,1.0000,1318182.00,0.00
514,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực in Izinet 12A,Hộp,1.0000,336364.00,0.00
513,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực Laser TN-2385 Brother,Hộp,3.0000,1309091.00,0.00
512,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính Asus Prime H510MF,Cái,2.0000,2727273.00,0.00
512,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,Cái,4.0000,3127273.00,0.00
512,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Vỏ thùng máy tính JETEK Squid Game X1,Cái,1.0000,600000.00,0.00
512,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ vi xử lý  Intel Core i3-10105,Cái,1.0000,2263636.00,0.00
512,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y600T,Cái,2.0000,454545.00,0.00
511,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,6818182.00,0.00
511,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP 226DW,Cái,1.0000,5500000.00,0.00
511,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in mã vạch Godex G500,Cái,1.0000,3445454.00,0.00
510,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN HP LASER JET PRO M404DN (W1A53A),Cái,2.0000,14772728.00,0.00
510,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Khung HDMI âm tường màu trắng chất liệu nhựa ugreen (20316),Cái,6.0000,872727.00,0.00
510,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Đầu nối HDMI âm tường bằng nhựa bẻ góc 90 độ, màu đen Ugreen ( 20318)",Cái,6.0000,1581818.00,0.00
510,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài 5M Ugreen ( 10109),Sợi,4.0000,2109091.00,0.00
509,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech G102,Cái,1.0000,381818.00,0.00
509,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Logitech G213,Cái,1.0000,763636.00,0.00
508,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm Kaspersky KL1941MCCFS,Cái,1.0000,500000.00,0.00
507,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỘ MÁY VI TÍNH,Bộ,1.0000,8363636.00,0.00
506,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Canon Laser LBP-2900,Cái,1.0000,3627273.00,0.00
505,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRỐNG TỪ BROTHER DR-B022,Cái,1.0000,681818.00,0.00
504,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,9800000.00,0.00
504,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Camera kỹ thuật số có chức năng ghi EZVIZ CSC6N(4MP,W1)",Cái,3.0000,2509091.00,0.00
504,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter,Cái,3.0000,354545.00,0.00
503,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH2.5''SATA3 Kioxia,Cái,1.0000,772727.00,0.00
502,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy Quét Canon Lide 400,Cái,1.0000,2545455.00,0.00
501,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CPU MÁY TÍNH,Bộ,1.0000,6172727.00,0.00
500,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn chiếu chân P70TS,Chiếc,1.0000,772727.00,0.00
499,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cụm Drum 051 Number one,Cái,1.0000,500000.00,0.00
498,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in 308 Number One,Hộp,2.0000,763636.00,0.00
497,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ đĩa cứng GT Kingston 480GB A400,Cái,1.0000,818182.00,0.00
497,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong Kingston 8GD4-2666U19,Cái,1.0000,545454.00,0.00
496,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,7272727.00,0.00
496,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng di động 32GB U301 USB 3.2 Gen 1 Kioxia - Trắng,Cái,1.0000,90909.00,0.00
495,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother DCP-B7535DW,Cái,2.0000,9981818.00,0.00
494,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y600T,Cái,5.0000,1250000.00,0.00
494,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ chia cổng Cliptec RZH209,Cái,5.0000,381818.00,0.00
494,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng máy tính SSD Western WDS240G2G0A,240GB",Cái,5.0000,1727273.00,0.00
494,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thẻ nhớ 32GB Micro SDHC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),Cái,20.0000,1363636.00,0.00
493,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình máy tính Dell 22 Monitor - E2223HN powercord/Advanced Exchange Service,Chiếc,1.0000,2954545.00,0.00
492,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,Cái,3.0000,2590909.00,0.00
492,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model J450,Cái,2.0000,1090909.00,0.00
491,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,4K0Z7PA: Máy tính xách tay HP 14s-fq1080AU - AMD Ryzen3 5300U / 4GB DDR4-3200/ SSD 256GB / RadeonVegaGraphics/ 14” HD/ Windows 11 Home/ Natural Silver/ 1,Cái,2.0000,12727273.00,0.00
490,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Logitech B100,Cái,5.0000,363636.00,0.00
490,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Rapoo  NK2500,Cái,5.0000,590910.00,0.00
490,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother HL - L2321D,Cái,1.0000,2390909.00,0.00
489,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ lưu điện Santak-mã hàng TG500,Bộ,16.0000,14181818.00,0.00
488,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 - i3-12100 ( 4.3GHZ)-1Yr; P/n 11TC000PVA,Bộ,1.0000,10718182.00,0.00
488,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW),Cái,1.0000,2718182.00,0.00
487,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy tính xách tay Dell Latitude 3420 L3420I5SSDFB (Core i5-1135G7 | 8GB | 256GB | Intel® Iris® Xe Graphics | 14 inch FHD | Fedora | Grayish Black),Cái,1.0000,15263636.00,0.00
486,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình vi tính Dell LCD-E2722H-27""",Cái,1.0000,4090909.00,0.00
485,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Lenovo Notebook ThinkPad NBLN TP L13Clam G3 T (gồm i7-1255U (4.7G) - 16GB RAM - 512GB SSD -WF+BL, Fingerprint - 13.3'' WUXGA - Thunder Black - Dos -P/N:21B3005YVA",Chiếc,1.0000,25454545.00,0.00
484,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in 051 Number One,Hộp,1.0000,454545.00,0.00
483,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực in  Ecoplus 12A/,Hộp,2.0000,236364.00,0.00
482,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ định tuyến Tp-Link 2.4GHz/5GHz Archer MR200,Cái,1.0000,1135455.00,0.00
482,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình LCD - Dell E2016Hv 19.5""",Cái,1.0000,1954545.00,0.00
482,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím RAPOO V500SE,Cái,1.0000,500000.00,0.00
481,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm Kaspersky KL1941MCCFS,Cái,1.0000,700000.00,0.00
480,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím RAPOO NK2500,Cái,10.0000,1090909.00,0.00
480,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính có dây  Rapoo N100,Cái,10.0000,454545.00,0.00
480,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ đĩa cứng GT Kingston 2.5"" SSD (SA400S37/240G)",Cái,5.0000,1727273.00,0.00
479,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng hiệu Western SN350NVME (WDS240G2G0C),Cái,1.0000,818182.00,0.00
478,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHUỘT KHÔNG DÂY Logitech M190,Cái,1.0000,263636.00,0.00
477,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Epson LX310,Bộ,1.0000,5272727.00,0.00
476,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,2.0000,7254546.00,0.00
475,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Drum máy photo,Cái,1.0000,772727.00,0.00
475,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực T3008,Hộp,1.0000,1136364.00,0.00
475,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Gạt máy photo,Cái,1.0000,318182.00,0.00
475,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nhông máy photo,Cái,1.0000,318182.00,0.00
475,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ru lô dưới (ru lô ép),Cái,1.0000,863636.00,0.00
474,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực nạp NB35a,Chai,2.0000,181818.00,0.00
474,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  Laser đen Premium,Chai,9.0000,981818.00,0.00
474,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  Laser đen Premium,Chai,2.0000,181818.00,0.00
474,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực Xeroc V3065/2060,Hộp,2.0000,2272728.00,0.00
473,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH ĐỂ BÀN DELL OPTIPEX 3000 SMALL FORMFACTOR Intel® Core i5 - 12500,Cái,1.0000,15590909.00,0.00
473,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình máy tính Dell 22 Monitor - E2223HN,Cái,1.0000,3900000.00,0.00
472,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực in Izinet 12A/303/FX9,Hộp,2.0000,372727.00,0.00
471,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ đĩa cứng  GT Kingston 2.5""SSD(SA400S37/240G)",Cái,1.0000,436364.00,0.00
470,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay HP PAVILION 15-eg2058TU i5 1240P/8GB/SSD 256GB/15.6"" FHD/W11SL/Vàng (6K788PA)",Cái,1.0000,13809091.00,0.00
469,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH ĐỂ BÀN (PC) DELL VOS 3910MT i5-12400(6*2.5)/8GD4/256SSD/WLn/BT/KB/M/W11SL+OFICEHOMEST/ProSup/ĐEN(9M2DD1),Cái,1.0000,13354546.00,0.00
469,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng di động USB 16GB U202 2.0 KIOXIA,Cái,1.0000,90909.00,0.00
468,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in  Brother BT5000M,Chai,2.0000,236364.00,0.00
467,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ đĩa cứng GT Kingston 480GB A400(SA400S37/480G),Cái,1.0000,1136364.00,0.00
466,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3627273.00,0.00
466,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình  Dell S2421H 23.5inch,Cái,1.0000,4172727.00,0.00
465,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị định tuyến TP-Link , 2.4GHz/5GHz Archer C50",Bộ,6.0000,3163636.00,0.00
465,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cáp mạng Cat 5e UTP 305m/thùng Hiệu Aptek,Thùng,2.0000,2345455.00,0.00
464,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy tính xách tay Asus ExpertBook Model B1400CEAE-EK4263 Core i5 -8G/256GB/ Numpad/ Bàn Phím LEDBacklid/No OS,Cái,1.0000,13627273.00,0.00
464,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3900000.00,0.00
463,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  in đa năng Brother MFC-L2701D,Cái,1.0000,4990909.00,0.00
463,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn chiếu chân  P84TS,Chiếc,1.0000,1318182.00,0.00
462,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bộ định tuyến có chức năng thu phát sóng băng tần 2.4GHz/5GHz hiệu RUIJIE mã RG-EW3200GX PRO - hãng sx: RUIJIE NETWORKS CO.,LTD",Chiếc,1.0000,2072727.00,0.00
461,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính để bàn Dell Inspiron 3910 STI56020W1 - 8G -512G Intel Core i5-12400 processor (6-Core, 18M Cache, 2.5GHz to 4.4GHz), 1x8GB, DDR4,3200MHz, 512GB M.2 PCIe NVMe SSD, Intel(R) UHD Graphics 730,Không ổ đĩa, Chuột, Bàn Phím, Windows 11 Microsoft Office Home andStudent 2021",Bộ,1.0000,13000000.00,0.00
461,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình máy tính Dell 22 Monitor - E2223HN powercord,Chiếc,1.0000,2954545.00,0.00
460,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phí dịch vụ tháng 03 /2023 theo hợp đồng số 64/2015/HĐ_NetViet ký ngày 26/10/2015,Tháng,1.0000,545455.00,0.00
459,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,12036364.00,0.00
458,banra,5,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ đĩa cứng  GT Kingston 2.5""SSD (SA400S37/240G)",Cái,1.0000,436364.00,0.00
682,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Usb hiệu Kingston 32GB 3.0DT100G3(DT100G3/32GB),Cái,1.0000,154545.00,0.00
681,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm Win 11 Pro 64bit Eng lntl 1pk DSP OEi DVD(FQC-10528),Bộ,1.0000,3700000.00,0.00
680,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy Scan HP 2000S2 (6FW06A),Cái,1.0000,7172727.00,0.00
680,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN HP LASERJET PRO M404DN (W1A53A),Cái,1.0000,5809091.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bộ Vi xử lý Intel Core i3-10105 Processor3.70GHz 6M Cache, Sockets FCLGA1200-BX8070110105",Cái,11.0000,25800000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BO MẠCH CHÍNH MÁY VI TÍNH (MainBoard) MSI H510M PLUS V3(H510MPLUSV3),Cái,11.0000,15500000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong RAM DESKTOP LEXAR U-DIMMDDR4 8GB_LD4AU008G-B3200GSST,Cái,11.0000,4600000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"ổ cứng Western SSD 240GB Sata3, màuxanh - green (WDS240G3G0A)",Cái,24.0000,8727273.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model 350 ELITE V2,Cái,11.0000,4200000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Vỏ thùng máy tính Jetek EN22,Cái,11.0000,2500000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình LCD của máy vi tính hiệuPHILIPS 221V8 21.5""(LED),cáp,mới100%.",Cái,11.0000,16900000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Logitech K120,Cái,11.0000,1450000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech B100,Cái,11.0000,700000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tai nghe HyperX Cloud Stinger IICore(683L9AA),Cái,11.0000,7600000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bộ lưu điện (UPS) APC Easy Back-ups 700VA,230V,AVR,USBcharging Universal sockets(BVX700LUI-MS)",Cái,11.0000,12500000.00,0.00
679,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị chuyển mạch TPLINK_TL-SG1008D,Cái,2.0000,781818.00,0.00
678,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng SSD Western WDS500G2B0A, 500GB, Sata3 2.5""",Cái,1.0000,1118182.00,0.00
677,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy định vị GPSMAP 79s,BỘ,1.0000,7818182.00,0.00
676,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN BROTHER HL-L2321D,Cái,1.0000,3272727.00,0.00
675,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính  Rapoo M20,Cái,10.0000,1090909.00,0.00
675,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y600T,Cái,5.0000,1272727.00,0.00
675,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến TP-Link,TL - WN823N",Cái,5.0000,818182.00,0.00
675,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Vỏ thùng máy tính Jetek  EN22,Cái,2.0000,454546.00,0.00
675,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Vỏ thùng máy tính Jetek  EN15,Cái,1.0000,227272.00,0.00
674,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Dell Inspiron 15 3520 Intel Core i5-1235U, 15.6""FHD, 1x8G,256GB SSD PCIe NVMe, 3 Cell-41Whr, Win 11 Microsoft Office Home andStudent 2021, N5I5122W1-Black",Cái,1.0000,13636364.00,0.00
674,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tai nghe Logitech H370,Cái,5.0000,2090909.00,0.00
674,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Logitech M185,Cái,10.0000,1818182.00,0.00
674,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Loa vi tính Microlab M300/2.1,Bộ,1.0000,590909.00,0.00
673,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Asus B1500C i5-1135G7/ 8GB/512GBSSD/ UMA/ 15.6""FHD/ FP/ Chuột/ Win 11/ Đen/2YW_B1500CEAE-EJ2362W",Chiếc,1.0000,14409091.00,0.00
672,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in đa năng Brother MFC - L2701D,Cái,1.0000,4990909.00,0.00
672,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Izinet 12A/303/FX9,Hộp,1.0000,290909.00,0.00
671,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng máy tính  SSD Western WDS240G2G0A, 240GB",Cái,1.0000,500000.00,0.00
670,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch TP -Link, TL - SG108",Cái,1.0000,490909.00,0.00
669,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy tính để bàn,Bộ,7.0000,66818182.00,0.00
668,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình LCD VIEWSONIC VX2718 - PC - MHD/27'' LCD MONITOR,Cái,3.0000,10090909.00,0.00
668,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình máy tính Viewsonic VX3276 - MHD -3/32 inch, Full HD, IPS,75Hz",Cái,2.0000,7000000.00,0.00
668,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Loa SoundMax A2126/2.1,Bộ,1.0000,1063636.00,0.00
667,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15 - eg2056TUi5-1240P/8GD4/512GSSD/15.6FHD/Wlax/BT5/3C41WHr/ALUp/W11SL/VÀNG(6K786PA),Cái,1.0000,15445455.00,0.00
666,banra,6,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  In Canon Laser LBP-2900,Cái,2.0000,7254546.00,0.00
